Время	x1	x2	x3	y
1.203000	0.008988	0.000047	0.000020	0.000020
1.204000	0.008994	0.000047	0.000020	0.000020
1.205000	0.009000	0.000047	0.000020	0.000020
1.206000	0.009006	0.000047	0.000020	0.000020
1.207000	0.009012	0.000047	0.000020	0.000020
1.208000	0.009018	0.000047	0.000020	0.000020
1.209000	0.009024	0.000047	0.000020	0.000020
1.210000	0.009030	0.000047	0.000020	0.000020
1.211000	0.009036	0.000047	0.000020	0.000020
1.212000	0.009042	0.000047	0.000020	0.000020
1.213000	0.009047	0.000047	0.000020	0.000020
1.214000	0.009053	0.000047	0.000020	0.000020
1.215000	0.009059	0.000047	0.000020	0.000020
1.216000	0.009065	0.000048	0.000020	0.000020
1.217000	0.009071	0.000048	0.000020	0.000020
1.218000	0.009077	0.000048	0.000020	0.000020
1.219000	0.009083	0.000048	0.000020	0.000020
1.220000	0.009089	0.000048	0.000021	0.000021
1.221000	0.009095	0.000048	0.000021	0.000021
1.222000	0.009101	0.000048	0.000021	0.000021
1.223000	0.009106	0.000048	0.000021	0.000021
1.224000	0.009112	0.000048	0.000021	0.000021
1.225000	0.009118	0.000048	0.000021	0.000021
1.226000	0.009124	0.000048	0.000021	0.000021
1.227000	0.009130	0.000048	0.000021	0.000021
1.228000	0.009136	0.000048	0.000021	0.000021
1.229000	0.009142	0.000048	0.000021	0.000021
1.230000	0.009148	0.000049	0.000021	0.000021
1.231000	0.009153	0.000049	0.000021	0.000021
1.232000	0.009159	0.000049	0.000021	0.000021
1.233000	0.009165	0.000049	0.000021	0.000021
1.234000	0.009171	0.000049	0.000021	0.000021
1.235000	0.009177	0.000049	0.000021	0.000021
1.236000	0.009183	0.000049	0.000021	0.000021
1.237000	0.009189	0.000049	0.000021	0.000021
1.238000	0.009195	0.000049	0.000021	0.000021
1.239000	0.009200	0.000049	0.000021	0.000021
1.240000	0.009206	0.000049	0.000022	0.000022
1.241000	0.009212	0.000049	0.000022	0.000022
1.242000	0.009218	0.000049	0.000022	0.000022
1.243000	0.009224	0.000049	0.000022	0.000022
1.244000	0.009230	0.000050	0.000022	0.000022
1.245000	0.009235	0.000050	0.000022	0.000022
1.246000	0.009241	0.000050	0.000022	0.000022
1.247000	0.009247	0.000050	0.000022	0.000022
1.248000	0.009253	0.000050	0.000022	0.000022
1.249000	0.009259	0.000050	0.000022	0.000022
1.250000	0.009265	0.000050	0.000022	0.000022
1.251000	0.009270	0.000050	0.000022	0.000022
1.252000	0.009276	0.000050	0.000022	0.000022
1.253000	0.009282	0.000050	0.000022	0.000022
1.254000	0.009288	0.000050	0.000022	0.000022
1.255000	0.009294	0.000050	0.000022	0.000022
1.256000	0.009300	0.000050	0.000022	0.000022
1.257000	0.009305	0.000050	0.000022	0.000022
1.258000	0.009311	0.000051	0.000022	0.000022
1.259000	0.009317	0.000051	0.000022	0.000022
1.260000	0.009323	0.000051	0.000023	0.000023
1.261000	0.009329	0.000051	0.000023	0.000023
1.262000	0.009334	0.000051	0.000023	0.000023
1.263000	0.009340	0.000051	0.000023	0.000023
1.264000	0.009346	0.000051	0.000023	0.000023
1.265000	0.009352	0.000051	0.000023	0.000023
1.266000	0.009358	0.000051	0.000023	0.000023
1.267000	0.009363	0.000051	0.000023	0.000023
1.268000	0.009369	0.000051	0.000023	0.000023
1.269000	0.009375	0.000051	0.000023	0.000023
1.270000	0.009381	0.000051	0.000023	0.000023
1.271000	0.009387	0.000051	0.000023	0.000023
1.272000	0.009392	0.000052	0.000023	0.000023
1.273000	0.009398	0.000052	0.000023	0.000023
1.274000	0.009404	0.000052	0.000023	0.000023
1.275000	0.009410	0.000052	0.000023	0.000023
1.276000	0.009415	0.000052	0.000023	0.000023
1.277000	0.009421	0.000052	0.000023	0.000023
1.278000	0.009427	0.000052	0.000023	0.000023
1.279000	0.009433	0.000052	0.000023	0.000023
1.280000	0.009438	0.000052	0.000024	0.000024
1.281000	0.009444	0.000052	0.000024	0.000024
1.282000	0.009450	0.000052	0.000024	0.000024
1.283000	0.009456	0.000052	0.000024	0.000024
1.284000	0.009462	0.000052	0.000024	0.000024
1.285000	0.009467	0.000052	0.000024	0.000024
1.286000	0.009473	0.000053	0.000024	0.000024
1.287000	0.009479	0.000053	0.000024	0.000024
1.288000	0.009485	0.000053	0.000024	0.000024
1.289000	0.009490	0.000053	0.000024	0.000024
1.290000	0.009496	0.000053	0.000024	0.000024
1.291000	0.009502	0.000053	0.000024	0.000024
1.292000	0.009507	0.000053	0.000024	0.000024
1.293000	0.009513	0.000053	0.000024	0.000024
1.294000	0.009519	0.000053	0.000024	0.000024
1.295000	0.009525	0.000053	0.000024	0.000024
1.296000	0.009530	0.000053	0.000024	0.000024
1.297000	0.009536	0.000053	0.000024	0.000024
1.298000	0.009542	0.000053	0.000024	0.000024
1.299000	0.009548	0.000053	0.000025	0.000025
1.300000	0.009553	0.000054	0.000025	0.000025
1.301000	0.009559	0.000054	0.000025	0.000025
1.302000	0.009565	0.000054	0.000025	0.000025
1.303000	0.009570	0.000054	0.000025	0.000025
1.304000	0.009576	0.000054	0.000025	0.000025
1.305000	0.009582	0.000054	0.000025	0.000025
1.306000	0.009588	0.000054	0.000025	0.000025
1.307000	0.009593	0.000054	0.000025	0.000025
1.308000	0.009599	0.000054	0.000025	0.000025
1.309000	0.009605	0.000054	0.000025	0.000025
1.310000	0.009610	0.000054	0.000025	0.000025
1.311000	0.009616	0.000054	0.000025	0.000025
1.312000	0.009622	0.000054	0.000025	0.000025
1.313000	0.009628	0.000055	0.000025	0.000025
1.314000	0.009633	0.000055	0.000025	0.000025
1.315000	0.009639	0.000055	0.000025	0.000025
1.316000	0.009645	0.000055	0.000025	0.000025
1.317000	0.009650	0.000055	0.000026	0.000026
1.318000	0.009656	0.000055	0.000026	0.000026
1.319000	0.009662	0.000055	0.000026	0.000026
1.320000	0.009667	0.000055	0.000026	0.000026
1.321000	0.009673	0.000055	0.000026	0.000026
1.322000	0.009679	0.000055	0.000026	0.000026
1.323000	0.009684	0.000055	0.000026	0.000026
1.324000	0.009690	0.000055	0.000026	0.000026
1.325000	0.009696	0.000055	0.000026	0.000026
1.326000	0.009701	0.000055	0.000026	0.000026
1.327000	0.009707	0.000056	0.000026	0.000026
1.328000	0.009713	0.000056	0.000026	0.000026
1.329000	0.009718	0.000056	0.000026	0.000026
1.330000	0.009724	0.000056	0.000026	0.000026
1.331000	0.009730	0.000056	0.000026	0.000026
1.332000	0.009735	0.000056	0.000026	0.000026
1.333000	0.009741	0.000056	0.000026	0.000026
1.334000	0.009747	0.000056	0.000026	0.000026
1.335000	0.009752	0.000056	0.000027	0.000027
1.336000	0.009758	0.000056	0.000027	0.000027
1.337000	0.009764	0.000056	0.000027	0.000027
1.338000	0.009769	0.000056	0.000027	0.000027
1.339000	0.009775	0.000056	0.000027	0.000027
1.340000	0.009780	0.000057	0.000027	0.000027
1.341000	0.009786	0.000057	0.000027	0.000027
1.342000	0.009792	0.000057	0.000027	0.000027
1.343000	0.009797	0.000057	0.000027	0.000027
1.344000	0.009803	0.000057	0.000027	0.000027
1.345000	0.009809	0.000057	0.000027	0.000027
1.346000	0.009814	0.000057	0.000027	0.000027
1.347000	0.009820	0.000057	0.000027	0.000027
1.348000	0.009825	0.000057	0.000027	0.000027
1.349000	0.009831	0.000057	0.000027	0.000027
1.350000	0.009837	0.000057	0.000027	0.000027
1.351000	0.009842	0.000057	0.000027	0.000027
1.352000	0.009848	0.000057	0.000027	0.000027
1.353000	0.009854	0.000057	0.000028	0.000028
1.354000	0.009859	0.000058	0.000028	0.000028
1.355000	0.009865	0.000058	0.000028	0.000028
1.356000	0.009870	0.000058	0.000028	0.000028
1.357000	0.009876	0.000058	0.000028	0.000028
1.358000	0.009882	0.000058	0.000028	0.000028
1.359000	0.009887	0.000058	0.000028	0.000028
1.360000	0.009893	0.000058	0.000028	0.000028
1.361000	0.009898	0.000058	0.000028	0.000028
1.362000	0.009904	0.000058	0.000028	0.000028
1.363000	0.009910	0.000058	0.000028	0.000028
1.364000	0.009915	0.000058	0.000028	0.000028
1.365000	0.009921	0.000058	0.000028	0.000028
1.366000	0.009926	0.000058	0.000028	0.000028
1.367000	0.009932	0.000059	0.000028	0.000028
1.368000	0.009937	0.000059	0.000028	0.000028
1.369000	0.009943	0.000059	0.000028	0.000028
1.370000	0.009949	0.000059	0.000029	0.000029
1.371000	0.009954	0.000059	0.000029	0.000029
1.372000	0.009960	0.000059	0.000029	0.000029
1.373000	0.009965	0.000059	0.000029	0.000029
1.374000	0.009971	0.000059	0.000029	0.000029
1.375000	0.009976	0.000059	0.000029	0.000029
1.376000	0.009982	0.000059	0.000029	0.000029
1.377000	0.009988	0.000059	0.000029	0.000029
1.378000	0.009993	0.000059	0.000029	0.000029
1.379000	0.009999	0.000059	0.000029	0.000029
1.380000	0.010004	0.000060	0.000029	0.000029
1.381000	0.010010	0.000060	0.000029	0.000029
1.382000	0.010015	0.000060	0.000029	0.000029
1.383000	0.010021	0.000060	0.000029	0.000029
1.384000	0.010026	0.000060	0.000029	0.000029
1.385000	0.010032	0.000060	0.000029	0.000029
1.386000	0.010038	0.000060	0.000029	0.000029
1.387000	0.010043	0.000060	0.000030	0.000030
1.388000	0.010049	0.000060	0.000030	0.000030
1.389000	0.010054	0.000060	0.000030	0.000030
1.390000	0.010060	0.000060	0.000030	0.000030
1.391000	0.010065	0.000060	0.000030	0.000030
1.392000	0.010071	0.000060	0.000030	0.000030
1.393000	0.010076	0.000061	0.000030	0.000030
1.394000	0.010082	0.000061	0.000030	0.000030
1.395000	0.010087	0.000061	0.000030	0.000030
1.396000	0.010093	0.000061	0.000030	0.000030
1.397000	0.010098	0.000061	0.000030	0.000030
1.398000	0.010104	0.000061	0.000030	0.000030
1.399000	0.010109	0.000061	0.000030	0.000030
1.400000	0.010115	0.000061	0.000030	0.000030
1.401000	0.010120	0.000061	0.000030	0.000030
1.402000	0.010126	0.000061	0.000030	0.000030
1.403000	0.010131	0.000061	0.000031	0.000031
1.404000	0.010137	0.000061	0.000031	0.000031
1.405000	0.010142	0.000061	0.000031	0.000031
1.406000	0.010148	0.000062	0.000031	0.000031
1.407000	0.010153	0.000062	0.000031	0.000031
1.408000	0.010159	0.000062	0.000031	0.000031
1.409000	0.010164	0.000062	0.000031	0.000031
1.410000	0.010170	0.000062	0.000031	0.000031
1.411000	0.010175	0.000062	0.000031	0.000031
1.412000	0.010181	0.000062	0.000031	0.000031
1.413000	0.010186	0.000062	0.000031	0.000031
1.414000	0.010192	0.000062	0.000031	0.000031
1.415000	0.010197	0.000062	0.000031	0.000031
1.416000	0.010203	0.000062	0.000031	0.000031
1.417000	0.010208	0.000062	0.000031	0.000031
1.418000	0.010214	0.000062	0.000031	0.000031
1.419000	0.010219	0.000063	0.000031	0.000031
1.420000	0.010225	0.000063	0.000032	0.000032
1.421000	0.010230	0.000063	0.000032	0.000032
1.422000	0.010236	0.000063	0.000032	0.000032
1.423000	0.010241	0.000063	0.000032	0.000032
1.424000	0.010247	0.000063	0.000032	0.000032
1.425000	0.010252	0.000063	0.000032	0.000032
1.426000	0.010258	0.000063	0.000032	0.000032
1.427000	0.010263	0.000063	0.000032	0.000032
1.428000	0.010269	0.000063	0.000032	0.000032
1.429000	0.010274	0.000063	0.000032	0.000032
1.430000	0.010279	0.000063	0.000032	0.000032
1.431000	0.010285	0.000063	0.000032	0.000032
1.432000	0.010290	0.000064	0.000032	0.000032
1.433000	0.010296	0.000064	0.000032	0.000032
1.434000	0.010301	0.000064	0.000032	0.000032
1.435000	0.010307	0.000064	0.000033	0.000033
1.436000	0.010312	0.000064	0.000033	0.000033
1.437000	0.010318	0.000064	0.000033	0.000033
1.438000	0.010323	0.000064	0.000033	0.000033
1.439000	0.010328	0.000064	0.000033	0.000033
1.440000	0.010334	0.000064	0.000033	0.000033
1.441000	0.010339	0.000064	0.000033	0.000033
1.442000	0.010345	0.000064	0.000033	0.000033
1.443000	0.010350	0.000064	0.000033	0.000033
1.444000	0.010356	0.000064	0.000033	0.000033
1.445000	0.010361	0.000065	0.000033	0.000033
1.446000	0.010366	0.000065	0.000033	0.000033
1.447000	0.010372	0.000065	0.000033	0.000033
1.448000	0.010377	0.000065	0.000033	0.000033
1.449000	0.010383	0.000065	0.000033	0.000033
1.450000	0.010388	0.000065	0.000033	0.000033
1.451000	0.010393	0.000065	0.000034	0.000034
1.452000	0.010399	0.000065	0.000034	0.000034
1.453000	0.010404	0.000065	0.000034	0.000034
1.454000	0.010410	0.000065	0.000034	0.000034
1.455000	0.010415	0.000065	0.000034	0.000034
1.456000	0.010420	0.000065	0.000034	0.000034
1.457000	0.010426	0.000065	0.000034	0.000034
1.458000	0.010431	0.000066	0.000034	0.000034
1.459000	0.010437	0.000066	0.000034	0.000034
1.460000	0.010442	0.000066	0.000034	0.000034
1.461000	0.010447	0.000066	0.000034	0.000034
1.462000	0.010453	0.000066	0.000034	0.000034
1.463000	0.010458	0.000066	0.000034	0.000034
1.464000	0.010464	0.000066	0.000034	0.000034
1.465000	0.010469	0.000066	0.000034	0.000034
1.466000	0.010474	0.000066	0.000035	0.000035
1.467000	0.010480	0.000066	0.000035	0.000035
1.468000	0.010485	0.000066	0.000035	0.000035
1.469000	0.010491	0.000066	0.000035	0.000035
1.470000	0.010496	0.000067	0.000035	0.000035
1.471000	0.010501	0.000067	0.000035	0.000035
1.472000	0.010507	0.000067	0.000035	0.000035
1.473000	0.010512	0.000067	0.000035	0.000035
1.474000	0.010517	0.000067	0.000035	0.000035
1.475000	0.010523	0.000067	0.000035	0.000035
1.476000	0.010528	0.000067	0.000035	0.000035
1.477000	0.010533	0.000067	0.000035	0.000035
1.478000	0.010539	0.000067	0.000035	0.000035
1.479000	0.010544	0.000067	0.000035	0.000035
1.480000	0.010550	0.000067	0.000035	0.000035
1.481000	0.010555	0.000067	0.000036	0.000036
1.482000	0.010560	0.000067	0.000036	0.000036
1.483000	0.010566	0.000068	0.000036	0.000036
1.484000	0.010571	0.000068	0.000036	0.000036
1.485000	0.010576	0.000068	0.000036	0.000036
1.486000	0.010582	0.000068	0.000036	0.000036
1.487000	0.010587	0.000068	0.000036	0.000036
1.488000	0.010592	0.000068	0.000036	0.000036
1.489000	0.010598	0.000068	0.000036	0.000036
1.490000	0.010603	0.000068	0.000036	0.000036
1.491000	0.010608	0.000068	0.000036	0.000036
1.492000	0.010614	0.000068	0.000036	0.000036
1.493000	0.010619	0.000068	0.000036	0.000036
1.494000	0.010624	0.000068	0.000036	0.000036
1.495000	0.010630	0.000068	0.000036	0.000036
1.496000	0.010635	0.000069	0.000037	0.000037
1.497000	0.010640	0.000069	0.000037	0.000037
1.498000	0.010646	0.000069	0.000037	0.000037
1.499000	0.010651	0.000069	0.000037	0.000037
1.500000	0.010656	0.000069	0.000037	0.000037
1.501000	0.010661	0.000069	0.000037	0.000037
1.502000	0.010667	0.000069	0.000037	0.000037
1.503000	0.010672	0.000069	0.000037	0.000037
1.504000	0.010677	0.000069	0.000037	0.000037
1.505000	0.010683	0.000069	0.000037	0.000037
1.506000	0.010688	0.000069	0.000037	0.000037
1.507000	0.010693	0.000069	0.000037	0.000037
1.508000	0.010699	0.000070	0.000037	0.000037
1.509000	0.010704	0.000070	0.000037	0.000037
1.510000	0.010709	0.000070	0.000038	0.000038
1.511000	0.010714	0.000070	0.000038	0.000038
1.512000	0.010720	0.000070	0.000038	0.000038
1.513000	0.010725	0.000070	0.000038	0.000038
1.514000	0.010730	0.000070	0.000038	0.000038
1.515000	0.010736	0.000070	0.000038	0.000038
1.516000	0.010741	0.000070	0.000038	0.000038
1.517000	0.010746	0.000070	0.000038	0.000038
1.518000	0.010751	0.000070	0.000038	0.000038
1.519000	0.010757	0.000070	0.000038	0.000038
1.520000	0.010762	0.000071	0.000038	0.000038
1.521000	0.010767	0.000071	0.000038	0.000038
1.522000	0.010773	0.000071	0.000038	0.000038
1.523000	0.010778	0.000071	0.000038	0.000038
1.524000	0.010783	0.000071	0.000038	0.000038
1.525000	0.010788	0.000071	0.000039	0.000039
1.526000	0.010794	0.000071	0.000039	0.000039
1.527000	0.010799	0.000071	0.000039	0.000039
1.528000	0.010804	0.000071	0.000039	0.000039
1.529000	0.010809	0.000071	0.000039	0.000039
1.530000	0.010815	0.000071	0.000039	0.000039
1.531000	0.010820	0.000071	0.000039	0.000039
1.532000	0.010825	0.000071	0.000039	0.000039
1.533000	0.010830	0.000072	0.000039	0.000039
1.534000	0.010836	0.000072	0.000039	0.000039
1.535000	0.010841	0.000072	0.000039	0.000039
1.536000	0.010846	0.000072	0.000039	0.000039
1.537000	0.010851	0.000072	0.000039	0.000039
1.538000	0.010857	0.000072	0.000039	0.000039
1.539000	0.010862	0.000072	0.000040	0.000040
1.540000	0.010867	0.000072	0.000040	0.000040
1.541000	0.010872	0.000072	0.000040	0.000040
1.542000	0.010878	0.000072	0.000040	0.000040
1.543000	0.010883	0.000072	0.000040	0.000040
1.544000	0.010888	0.000072	0.000040	0.000040
1.545000	0.010893	0.000073	0.000040	0.000040
1.546000	0.010898	0.000073	0.000040	0.000040
1.547000	0.010904	0.000073	0.000040	0.000040
1.548000	0.010909	0.000073	0.000040	0.000040
1.549000	0.010914	0.000073	0.000040	0.000040
1.550000	0.010919	0.000073	0.000040	0.000040
1.551000	0.010925	0.000073	0.000040	0.000040
1.552000	0.010930	0.000073	0.000041	0.000041
1.553000	0.010935	0.000073	0.000041	0.000041
1.554000	0.010940	0.000073	0.000041	0.000041
1.555000	0.010945	0.000073	0.000041	0.000041
1.556000	0.010951	0.000073	0.000041	0.000041
1.557000	0.010956	0.000074	0.000041	0.000041
1.558000	0.010961	0.000074	0.000041	0.000041
1.559000	0.010966	0.000074	0.000041	0.000041
1.560000	0.010971	0.000074	0.000041	0.000041
1.561000	0.010977	0.000074	0.000041	0.000041
1.562000	0.010982	0.000074	0.000041	0.000041
1.563000	0.010987	0.000074	0.000041	0.000041
1.564000	0.010992	0.000074	0.000041	0.000041
1.565000	0.010997	0.000074	0.000041	0.000041
1.566000	0.011003	0.000074	0.000042	0.000042
1.567000	0.011008	0.000074	0.000042	0.000042
1.568000	0.011013	0.000074	0.000042	0.000042
1.569000	0.011018	0.000074	0.000042	0.000042
1.570000	0.011023	0.000075	0.000042	0.000042
1.571000	0.011028	0.000075	0.000042	0.000042
1.572000	0.011034	0.000075	0.000042	0.000042
1.573000	0.011039	0.000075	0.000042	0.000042
1.574000	0.011044	0.000075	0.000042	0.000042
1.575000	0.011049	0.000075	0.000042	0.000042
1.576000	0.011054	0.000075	0.000042	0.000042
1.577000	0.011059	0.000075	0.000042	0.000042
1.578000	0.011065	0.000075	0.000042	0.000042
1.579000	0.011070	0.000075	0.000043	0.000043
1.580000	0.011075	0.000075	0.000043	0.000043
1.581000	0.011080	0.000075	0.000043	0.000043
1.582000	0.011085	0.000076	0.000043	0.000043
1.583000	0.011090	0.000076	0.000043	0.000043
1.584000	0.011096	0.000076	0.000043	0.000043
1.585000	0.011101	0.000076	0.000043	0.000043
1.586000	0.011106	0.000076	0.000043	0.000043
1.587000	0.011111	0.000076	0.000043	0.000043
1.588000	0.011116	0.000076	0.000043	0.000043
1.589000	0.011121	0.000076	0.000043	0.000043
1.590000	0.011126	0.000076	0.000043	0.000043
1.591000	0.011132	0.000076	0.000043	0.000043
1.592000	0.011137	0.000076	0.000044	0.000044
1.593000	0.011142	0.000076	0.000044	0.000044
1.594000	0.011147	0.000077	0.000044	0.000044
1.595000	0.011152	0.000077	0.000044	0.000044
1.596000	0.011157	0.000077	0.000044	0.000044
1.597000	0.011162	0.000077	0.000044	0.000044
1.598000	0.011167	0.000077	0.000044	0.000044
1.599000	0.011173	0.000077	0.000044	0.000044
1.600000	0.011178	0.000077	0.000044	0.000044
1.601000	0.011183	0.000077	0.000044	0.000044
1.602000	0.011188	0.000077	0.000044	0.000044
1.603000	0.011193	0.000077	0.000044	0.000044
1.604000	0.011198	0.000077	0.000044	0.000044
1.605000	0.011203	0.000077	0.000045	0.000045
1.606000	0.011208	0.000078	0.000045	0.000045
1.607000	0.011213	0.000078	0.000045	0.000045
1.608000	0.011219	0.000078	0.000045	0.000045
1.609000	0.011224	0.000078	0.000045	0.000045
1.610000	0.011229	0.000078	0.000045	0.000045
1.611000	0.011234	0.000078	0.000045	0.000045
1.612000	0.011239	0.000078	0.000045	0.000045
1.613000	0.011244	0.000078	0.000045	0.000045
1.614000	0.011249	0.000078	0.000045	0.000045
1.615000	0.011254	0.000078	0.000045	0.000045
1.616000	0.011259	0.000078	0.000045	0.000045
1.617000	0.011264	0.000078	0.000045	0.000045
1.618000	0.011270	0.000079	0.000046	0.000046
1.619000	0.011275	0.000079	0.000046	0.000046
1.620000	0.011280	0.000079	0.000046	0.000046
1.621000	0.011285	0.000079	0.000046	0.000046
1.622000	0.011290	0.000079	0.000046	0.000046
1.623000	0.011295	0.000079	0.000046	0.000046
1.624000	0.011300	0.000079	0.000046	0.000046
1.625000	0.011305	0.000079	0.000046	0.000046
1.626000	0.011310	0.000079	0.000046	0.000046
1.627000	0.011315	0.000079	0.000046	0.000046
1.628000	0.011320	0.000079	0.000046	0.000046
1.629000	0.011325	0.000079	0.000046	0.000046
1.630000	0.011330	0.000080	0.000046	0.000046
1.631000	0.011335	0.000080	0.000047	0.000047
1.632000	0.011341	0.000080	0.000047	0.000047
1.633000	0.011346	0.000080	0.000047	0.000047
1.634000	0.011351	0.000080	0.000047	0.000047
1.635000	0.011356	0.000080	0.000047	0.000047
1.636000	0.011361	0.000080	0.000047	0.000047
1.637000	0.011366	0.000080	0.000047	0.000047
1.638000	0.011371	0.000080	0.000047	0.000047
1.639000	0.011376	0.000080	0.000047	0.000047
1.640000	0.011381	0.000080	0.000047	0.000047
1.641000	0.011386	0.000080	0.000047	0.000047
1.642000	0.011391	0.000081	0.000047	0.000047
1.643000	0.011396	0.000081	0.000048	0.000048
1.644000	0.011401	0.000081	0.000048	0.000048
1.645000	0.011406	0.000081	0.000048	0.000048
1.646000	0.011411	0.000081	0.000048	0.000048
1.647000	0.011416	0.000081	0.000048	0.000048
1.648000	0.011421	0.000081	0.000048	0.000048
1.649000	0.011426	0.000081	0.000048	0.000048
1.650000	0.011431	0.000081	0.000048	0.000048
1.651000	0.011436	0.000081	0.000048	0.000048
1.652000	0.011441	0.000081	0.000048	0.000048
1.653000	0.011446	0.000081	0.000048	0.000048
1.654000	0.011451	0.000082	0.000048	0.000048
1.655000	0.011456	0.000082	0.000048	0.000048
1.656000	0.011461	0.000082	0.000049	0.000049
1.657000	0.011466	0.000082	0.000049	0.000049
1.658000	0.011471	0.000082	0.000049	0.000049
1.659000	0.011476	0.000082	0.000049	0.000049
1.660000	0.011481	0.000082	0.000049	0.000049
1.661000	0.011486	0.000082	0.000049	0.000049
1.662000	0.011491	0.000082	0.000049	0.000049
1.663000	0.011496	0.000082	0.000049	0.000049
1.664000	0.011501	0.000082	0.000049	0.000049
1.665000	0.011506	0.000083	0.000049	0.000049
1.666000	0.011511	0.000083	0.000049	0.000049
1.667000	0.011516	0.000083	0.000049	0.000049
1.668000	0.011521	0.000083	0.000050	0.000050
1.669000	0.011526	0.000083	0.000050	0.000050
1.670000	0.011531	0.000083	0.000050	0.000050
1.671000	0.011536	0.000083	0.000050	0.000050
1.672000	0.011541	0.000083	0.000050	0.000050
1.673000	0.011546	0.000083	0.000050	0.000050
1.674000	0.011551	0.000083	0.000050	0.000050
1.675000	0.011556	0.000083	0.000050	0.000050
1.676000	0.011561	0.000083	0.000050	0.000050
1.677000	0.011566	0.000084	0.000050	0.000050
1.678000	0.011571	0.000084	0.000050	0.000050
1.679000	0.011576	0.000084	0.000050	0.000050
1.680000	0.011581	0.000084	0.000051	0.000051
1.681000	0.011586	0.000084	0.000051	0.000051
1.682000	0.011591	0.000084	0.000051	0.000051
1.683000	0.011596	0.000084	0.000051	0.000051
1.684000	0.011601	0.000084	0.000051	0.000051
1.685000	0.011606	0.000084	0.000051	0.000051
1.686000	0.011611	0.000084	0.000051	0.000051
1.687000	0.011616	0.000084	0.000051	0.000051
1.688000	0.011621	0.000084	0.000051	0.000051
1.689000	0.011626	0.000085	0.000051	0.000051
1.690000	0.011631	0.000085	0.000051	0.000051
1.691000	0.011636	0.000085	0.000051	0.000051
1.692000	0.011641	0.000085	0.000052	0.000052
1.693000	0.011646	0.000085	0.000052	0.000052
1.694000	0.011651	0.000085	0.000052	0.000052
1.695000	0.011656	0.000085	0.000052	0.000052
1.696000	0.011661	0.000085	0.000052	0.000052
1.697000	0.011665	0.000085	0.000052	0.000052
1.698000	0.011670	0.000085	0.000052	0.000052
1.699000	0.011675	0.000085	0.000052	0.000052
1.700000	0.011680	0.000086	0.000052	0.000052
1.701000	0.011685	0.000086	0.000052	0.000052
1.702000	0.011690	0.000086	0.000052	0.000052
1.703000	0.011695	0.000086	0.000052	0.000052
1.704000	0.011700	0.000086	0.000053	0.000053
1.705000	0.011705	0.000086	0.000053	0.000053
1.706000	0.011710	0.000086	0.000053	0.000053
1.707000	0.011715	0.000086	0.000053	0.000053
1.708000	0.011720	0.000086	0.000053	0.000053
1.709000	0.011725	0.000086	0.000053	0.000053
1.710000	0.011730	0.000086	0.000053	0.000053
1.711000	0.011734	0.000086	0.000053	0.000053
1.712000	0.011739	0.000087	0.000053	0.000053
1.713000	0.011744	0.000087	0.000053	0.000053
1.714000	0.011749	0.000087	0.000053	0.000053
1.715000	0.011754	0.000087	0.000054	0.000054
1.716000	0.011759	0.000087	0.000054	0.000054
1.717000	0.011764	0.000087	0.000054	0.000054
1.718000	0.011769	0.000087	0.000054	0.000054
1.719000	0.011774	0.000087	0.000054	0.000054
1.720000	0.011779	0.000087	0.000054	0.000054
1.721000	0.011783	0.000087	0.000054	0.000054
1.722000	0.011788	0.000087	0.000054	0.000054
1.723000	0.011793	0.000087	0.000054	0.000054
1.724000	0.011798	0.000088	0.000054	0.000054
1.725000	0.011803	0.000088	0.000054	0.000054
1.726000	0.011808	0.000088	0.000054	0.000054
1.727000	0.011813	0.000088	0.000055	0.000055
1.728000	0.011818	0.000088	0.000055	0.000055
1.729000	0.011823	0.000088	0.000055	0.000055
1.730000	0.011827	0.000088	0.000055	0.000055
1.731000	0.011832	0.000088	0.000055	0.000055
1.732000	0.011837	0.000088	0.000055	0.000055
1.733000	0.011842	0.000088	0.000055	0.000055
1.734000	0.011847	0.000088	0.000055	0.000055
1.735000	0.011852	0.000089	0.000055	0.000055
1.736000	0.011857	0.000089	0.000055	0.000055
1.737000	0.011862	0.000089	0.000055	0.000055
1.738000	0.011866	0.000089	0.000056	0.000056
1.739000	0.011871	0.000089	0.000056	0.000056
1.740000	0.011876	0.000089	0.000056	0.000056
1.741000	0.011881	0.000089	0.000056	0.000056
1.742000	0.011886	0.000089	0.000056	0.000056
1.743000	0.011891	0.000089	0.000056	0.000056
1.744000	0.011896	0.000089	0.000056	0.000056
1.745000	0.011900	0.000089	0.000056	0.000056
1.746000	0.011905	0.000089	0.000056	0.000056
1.747000	0.011910	0.000090	0.000056	0.000056
1.748000	0.011915	0.000090	0.000056	0.000056
1.749000	0.011920	0.000090	0.000057	0.000057
1.750000	0.011925	0.000090	0.000057	0.000057
1.751000	0.011930	0.000090	0.000057	0.000057
1.752000	0.011934	0.000090	0.000057	0.000057
1.753000	0.011939	0.000090	0.000057	0.000057
1.754000	0.011944	0.000090	0.000057	0.000057
1.755000	0.011949	0.000090	0.000057	0.000057
1.756000	0.011954	0.000090	0.000057	0.000057
1.757000	0.011959	0.000090	0.000057	0.000057
1.758000	0.011963	0.000091	0.000057	0.000057
1.759000	0.011968	0.000091	0.000057	0.000057
1.760000	0.011973	0.000091	0.000058	0.000058
1.761000	0.011978	0.000091	0.000058	0.000058
